,EUR.USD.SPOT,EUR.USD.SPOT,USD.JPY.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.CAD.SPOT,AUD.USD.SPOT,AUD.USD.SPOT,GBP.USD.SPOT,GBP.USD.SPOT,NZD.USD.SPOT,NZD.USD.SPOT,USD.MXN.SPOT,USD.MXN.SPOT,EUR.NOK.SPOT,EUR.NOK.SPOT,EUR.SEK.SPOT,EUR.SEK.SPOT,USD.TRY.SPOT,USD.TRY.SPOT
,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1,bidprice1,askprice1
time_utc,,,,,,,,,,,,,,,,,,,,
2022-01-10 09:00:00,1.13264,1.13269,115.667,115.672,1.26236,1.26244,0.71891,0.71898,1.35819,1.35831,0.67701,0.6771,20.3847,20.3889,9.9914,9.9945,10.2939,10.297,13.80595,13.82925
2022-01-10 10:00:00,1.13296,1.13299,115.57,115.575,1.26214,1.26222,0.71972,0.71977,1.35879,1.35889,0.67736,0.67746,20.3643,20.3685,9.9902,9.9938,10.2912,10.293,13.765,13.781
2022-01-10 11:00:00,1.13254,1.13255,115.311,115.316,1.26299,1.26307,0.71906,0.71912,1.3582,1.35831,0.67672,0.67682,20.3622,20.3679,10.0007,10.0041,10.2915,10.2943,13.85045,13.87
2022-01-10 12:00:00,1.1316,1.13162,115.242,115.245,1.26607,1.26616,0.71756,0.71762,1.35681,1.35693,0.67569,0.67574,20.3886,20.3927,10.0206,10.024,10.3056,10.3079,13.85915,13.86975
2022-01-10 13:00:00,1.12969,1.12972,115.387,115.392,1.26636,1.26645,0.71712,0.71717,1.3553,1.35542,0.67463,0.67473,20.4238,20.4286,10.026,10.0289,10.3094,10.31231,13.8475,13.86297
2022-01-10 14:00:00,1.12971,1.12976,115.355,115.362,1.26806,1.26816,0.71573,0.71579,1.35383,1.35394,0.67392,0.674,20.4404,20.4449,10.0532,10.0571,10.3279,10.33,13.84,13.84648
2022-01-10 15:00:00,1.13185,1.13189,115.108,115.111,1.2677,1.26775,0.7161,0.71615,1.35603,1.35614,0.6746,0.67469,20.4814,20.485,10.054,10.05641,10.3312,10.3337,13.817,13.8245
2022-01-10 16:00:00,1.13273,1.13277,115.144,115.15,1.2678,1.26789,0.71702,0.71708,1.35653,1.3566,0.67529,0.67538,20.4566,20.46,10.0476,10.0507,10.3125,10.3148,13.82,13.835
2022-01-10 17:00:00,1.13285,1.13287,115.087,115.091,1.26936,1.26944,0.71657,0.71663,1.35623,1.35634,0.6749,0.67499,20.3808,20.3848,10.05549,10.0585,10.3228,10.3253,13.8,13.8339
2022-01-10 18:00:00,1.13221,1.13224,115.222,115.227,1.26804,1.26811,0.71694,0.717,1.35683,1.35692,0.67535,0.67544,20.3905,20.3945,10.0459,10.0491,10.3163,10.319,13.8215,13.8354
2022-01-10 19:00:00,1.13232,1.13236,115.215,115.221,1.26784,1.26789,0.71702,0.71705,1.35702,1.35713,0.67555,0.67563,20.3854,20.389,10.0464,10.0503,10.3194,10.32239,13.781,13.82937
2022-01-10 20:00:00,1.13261,1.13265,115.249,115.254,1.26738,1.26745,0.71768,0.71773,1.35781,1.35792,0.6763,0.67638,20.373,20.3771,10.0365,10.0402,10.3156,10.3189,13.781,13.8369
2022-01-10 21:00:00,1.13205,1.1329,115.15,115.255,1.2673,1.26895,0.7155,0.7176,1.35725,1.3579,0.67525,0.67665,20.361,20.389,10.0325,10.0585,10.3095,10.3275,13.781,13.8485
2022-01-10 23:00:00,1.13299,1.13304,115.277,115.283,1.26656,1.26665,0.71796,0.71804,1.3579,1.35805,0.67652,0.67663,20.3683,20.3744,10.0316,10.0475,10.307,10.3169,13.78,13.8785
2022-01-11 00:00:00,1.13328,1.13333,115.315,115.323,1.26613,1.26621,0.71862,0.71865,1.35843,1.35853,0.67691,0.67702,20.3639,20.3707,10.0341,10.0473,10.3051,10.3128,13.78,13.875
2022-01-11 01:00:00,1.13363,1.13367,115.338,115.342,1.26662,1.2667,0.71771,0.71777,1.35794,1.35806,0.6759,0.676,20.3799,20.3884,10.0328,10.045,10.306,10.3145,13.78,13.875
2022-01-11 02:00:00,1.1338,1.13382,115.345,115.35,1.26551,1.2656,0.71865,0.71872,1.35871,1.35883,0.67693,0.67703,20.38,20.384,10.0248,10.0334,10.307,10.3164,13.78,13.875
2022-01-11 03:00:00,1.13415,1.13419,115.37,115.375,1.26496,1.26504,0.71895,0.71904,1.35925,1.35935,0.67697,0.67706,20.38024,20.38482,10.0239,10.033,10.3101,10.317,13.78,13.875
2022-01-11 04:00:00,1.13406,1.13411,115.246,115.25,1.26532,1.2654,0.71861,0.71865,1.35922,1.35935,0.67692,0.67699,20.3862,20.39154,10.0239,10.0347,10.3094,10.3162,13.76,13.84396
2022-01-11 05:00:00,1.13387,1.13391,115.271,115.275,1.26484,1.26494,0.71903,0.7191,1.35965,1.35976,0.67704,0.67715,20.3866,20.3927,10.0258,10.0337,10.3052,10.3104,13.75,13.80454
2022-01-11 06:00:00,1.1336,1.13365,115.219,115.225,1.26613,1.2662,0.71729,0.71735,1.35835,1.35849,0.6759,0.67601,20.3993,20.40498,10.0271,10.0317,10.304,10.3074,13.775,13.85
2022-01-11 07:00:00,1.13415,1.13416,115.256,115.262,1.26455,1.26463,0.71891,0.71897,1.35972,1.35982,0.67693,0.677,20.36817,20.373,10.026,10.0292,10.2951,10.2978,13.81,13.82354
2022-01-11 08:00:00,1.13492,1.13496,115.313,115.32,1.26455,1.26462,0.71826,0.71833,1.36103,1.36114,0.67723,0.67731,20.36865,20.3735,10.02,10.023,10.2906,10.2936,13.81756,13.84904
2022-01-11 09:00:00,1.13331,1.13334,115.374,115.382,1.26401,1.26409,0.7184,0.71847,1.36086,1.36099,0.67747,0.67756,20.3603,20.3651,10.0148,10.018,10.3025,10.3039,13.85,13.86194
2022-01-11 10:00:00,1.13302,1.13305,115.442,115.447,1.26407,1.26416,0.71805,0.71811,1.36042,1.36054,0.67632,0.67644,20.373,20.3776,10.0098,10.0133,10.2936,10.296,13.84,13.85354
2022-01-11 11:00:00,1.13386,1.1339,115.399,115.404,1.26389,1.26397,0.71781,0.71787,1.3585,1.35861,0.67614,0.67624,20.3604,20.3646,10.00803,10.01074,10.2957,10.2982,13.8,13.82438
2022-01-11 12:00:00,1.13311,1.13314,115.495,115.5,1.26406,1.26413,0.7171,0.71715,1.35752,1.35761,0.67557,0.67565,20.3985,20.4028,10.0085,10.01,10.2983,10.3006,13.845,13.8495
2022-01-11 13:00:00,1.13258,1.13262,115.61,115.614,1.2649,1.26496,0.71647,0.71654,1.3573,1.3574,0.67507,0.67514,20.4122,20.415,10.00556,10.0083,10.29384,10.296,13.83,13.8425
2022-01-11 14:00:00,1.13234,1.13236,115.547,115.552,1.26454,1.26464,0.71636,0.71643,1.35738,1.35749,0.6747,0.67481,20.4248,20.429,10.02274,10.02548,10.29801,10.3005,13.841,13.8605
2022-01-11 15:00:00,1.13401,1.13405,115.466,115.471,1.26285,1.26292,0.71794,0.71801,1.36045,1.3605,0.67565,0.6757,20.3732,20.377,10.0092,10.0126,10.301,10.3029,13.835,13.85
2022-01-11 16:00:00,1.13619,1.13622,115.394,115.399,1.25977,1.25985,0.71955,0.71961,1.36202,1.3621,0.67719,0.67727,20.3555,20.3596,9.9886,9.9913,10.2858,10.2883,13.81,13.86665
2022-01-11 17:00:00,1.1354,1.13544,115.454,115.461,1.25875,1.25883,0.71971,0.71978,1.36165,1.36175,0.67725,0.67734,20.407,20.41,9.9799,9.9828,10.2791,10.2822,13.8095,13.8895
2022-01-11 18:00:00,1.13666,1.13669,115.365,115.37,1.25697,1.25705,0.72127,0.72134,1.36226,1.36235,0.67879,0.67886,20.3936,20.397,9.9761,9.9792,10.27982,10.2826,13.8005,13.8595
2022-01-11 19:00:00,1.13668,1.1367,115.349,115.352,1.2582,1.25827,0.72077,0.72082,1.36272,1.3628,0.67821,0.67827,20.4017,20.4057,9.9739,9.9765,10.277,10.2799,13.7895,13.8395
2022-01-11 20:00:00,1.13655,1.13659,115.293,115.295,1.25762,1.25772,0.72104,0.72107,1.36305,1.3631,0.67838,0.67845,20.3932,20.3975,9.974,9.9789,10.27,10.2723,13.7895,13.82905
2022-01-11 21:00:00,1.1362,1.13695,115.285,115.3,1.25715,1.25795,0.72095,0.7211,1.36335,1.36375,0.6784,0.6788,20.376,20.387,9.9645,9.993,10.264,10.2795,13.7895,13.84
2022-01-11 23:00:00,1.13658,1.13662,115.332,115.338,1.25775,1.25781,0.72095,0.721,1.3632,1.36332,0.67825,0.67836,20.3917,20.3961,9.965,9.9795,10.2657,10.2774,13.7895,13.84
2022-01-12 00:00:00,1.13708,1.13711,115.25,115.253,1.25667,1.25675,0.7214,0.72145,1.36371,1.36381,0.67867,0.67877,20.3832,20.391,9.9637,9.9782,10.2689,10.2788,13.7895,13.84
2022-01-12 01:00:00,1.13699,1.13703,115.29,115.294,1.25669,1.25677,0.7209,0.72097,1.36329,1.36341,0.67829,0.6784,20.3824,20.39031,9.9631,9.9779,10.2698,10.2788,13.74,13.775
2022-01-12 02:00:00,1.13719,1.1372,115.348,115.353,1.25543,1.25551,0.72136,0.7214,1.36422,1.36432,0.67871,0.67882,20.3794,20.3873,9.9643,9.9743,10.2665,10.2776,13.74,13.775
2022-01-12 03:00:00,1.13747,1.1375,115.373,115.378,1.2553,1.25538,0.72188,0.72194,1.3644,1.36452,0.6792,0.67927,20.38228,20.38957,9.9667,9.9755,10.2685,10.2775,13.74,13.775
2022-01-12 04:00:00,1.13725,1.13728,115.384,115.389,1.25538,1.25546,0.7217,0.72174,1.3637,1.36382,0.67895,0.67902,20.3857,20.3924,9.9635,9.9798,10.2643,10.2695,13.74,13.775
2022-01-12 05:00:00,1.13731,1.13735,115.353,115.359,1.25535,1.25545,0.72171,0.72178,1.3641,1.36421,0.67934,0.67943,20.375,20.3808,9.9633,9.9708,10.2642,10.2694,13.74606,13.77
2022-01-12 06:00:00,1.1364,1.13643,115.335,115.34,1.25606,1.25614,0.72138,0.72146,1.3633,1.36342,0.67884,0.67895,20.3923,20.398,9.9591,9.978,10.2665,10.2802,13.7615,13.794
2022-01-12 07:00:00,1.13583,1.13585,115.398,115.402,1.25741,1.25749,0.72047,0.72053,1.36293,1.36302,0.67797,0.67807,20.4388,20.4428,9.9665,9.9692,10.2616,10.2644,13.82,13.834
2022-01-12 08:00:00,1.13668,1.13672,115.355,115.359,1.25596,1.25605,0.72043,0.7205,1.3629,1.36299,0.67805,0.67815,20.4201,20.4244,9.9458,9.9495,10.2724,10.275,13.82019,13.83285
2022-01-12 09:00:00,1.1367,1.13674,115.357,115.363,1.2548,1.25488,0.72114,0.7212,1.36267,1.36279,0.6782,0.67827,20.4093,20.4137,9.9225,9.9264,10.2727,10.2755,13.84,13.84854
2022-01-12 10:00:00,1.13571,1.13575,115.455,115.458,1.25366,1.25372,0.72094,0.72101,1.36267,1.3628,0.67802,0.67812,20.4054,20.4095,9.928,9.9313,10.2752,10.2781,13.8286,13.84728
2022-01-12 11:00:00,1.13614,1.13618,115.397,115.402,1.2546,1.25468,0.721,0.72104,1.36335,1.36344,0.67765,0.67777,20.4171,20.4218,9.92585,9.9285,10.27333,10.27588,13.79553,13.81024
2022-01-12 12:00:00,1.13633,1.13637,115.426,115.431,1.25464,1.2547,0.72129,0.72135,1.36365,1.36376,0.67761,0.67772,20.3974,20.4016,9.9243,9.926,10.2609,10.2631,13.8,13.82404
2022-01-12 13:00:00,1.14097,1.14102,115.205,115.211,1.25178,1.25188,0.72493,0.72499,1.36766,1.36779,0.68098,0.68107,20.3561,20.3599,9.9213,9.9248,10.2511,10.2536,13.7855,13.795
2022-01-12 14:00:00,1.14156,1.14161,115.098,115.103,1.25216,1.25225,0.7263,0.72633,1.36857,1.36868,0.68304,0.68316,20.3563,20.3607,9.92,9.92213,10.2381,10.2412,13.72,13.7385
2022-01-12 15:00:00,1.14207,1.14209,114.846,114.85,1.25086,1.25094,0.72687,0.72692,1.3687,1.36878,0.68402,0.68408,20.375,20.378,9.9333,9.9358,10.2355,10.237,13.477,13.5035
2022-01-12 16:00:00,1.14312,1.14315,114.727,114.731,1.24994,1.25001,0.72787,0.72793,1.36987,1.36996,0.68465,0.68474,20.3644,20.3682,9.9237,9.9269,10.2321,10.2345,13.2305,13.3395
2022-01-12 17:00:00,1.14438,1.14442,114.52,114.524,1.24978,1.24986,0.72832,0.72838,1.37069,1.37078,0.68495,0.68505,20.3465,20.3505,9.92728,9.9305,10.2311,10.2335,13.2105,13.2875
2022-01-12 18:00:00,1.14388,1.14389,114.598,114.602,1.25051,1.2506,0.72792,0.72798,1.3702,1.37028,0.68417,0.68424,20.349,20.352,9.9238,9.9268,10.2281,10.2309,13.1755,13.2845
2022-01-12 19:00:00,1.145,1.14503,114.382,114.388,1.25009,1.25017,0.72919,0.72923,1.37117,1.37127,0.68525,0.6853,20.3535,20.35748,9.9162,9.9186,10.2297,10.2324,13.1755,13.281
2022-01-12 20:00:00,1.14497,1.145,114.528,114.533,1.25031,1.2504,0.729,0.72904,1.37104,1.3711,0.68561,0.6857,20.344,20.3473,9.9075,9.9125,10.23487,10.23801,13.185,13.2575
2022-01-12 21:00:00,1.14405,1.1445,114.63,114.64,1.25055,1.25135,0.72835,0.7286,1.36925,1.37075,0.68445,0.68595,20.339,20.386,9.9035,9.9185,10.228,10.237,13.1995,13.3785
2022-01-12 23:00:00,1.14393,1.14399,114.671,114.678,1.25026,1.25034,0.72818,0.72823,1.37057,1.37069,0.68452,0.68463,20.3608,20.3676,9.9104,9.9201,10.2285,10.2394,13.15,13.3495
2022-01-13 00:00:00,1.14411,1.14415,114.643,114.646,1.25057,1.25065,0.72821,0.72828,1.37077,1.3708,0.68534,0.68543,20.3609,20.3679,9.9103,9.9218,10.2285,10.2384,13.15,13.3
2022-01-13 01:00:00,1.14388,1.14391,114.564,114.57,1.25075,1.25083,0.72761,0.72768,1.37068,1.37081,0.68448,0.68458,20.3721,20.3795,9.9106,9.922,10.2257,10.2329,13.15,13.3
2022-01-13 02:00:00,1.1442,1.14424,114.635,114.64,1.24971,1.2498,0.72867,0.72873,1.3716,1.37171,0.68557,0.68565,20.3726,20.3795,9.9106,9.9207,10.229,10.2372,13.19,13.3
2022-01-13 03:00:00,1.1442,1.14424,114.537,114.542,1.24988,1.24997,0.7288,0.72886,1.37109,1.3712,0.6857,0.68578,20.3718,20.3792,9.9105,9.9215,10.2338,10.2398,13.26,13.3495
2022-01-13 04:00:00,1.14422,1.14426,114.565,114.57,1.24957,1.24965,0.72896,0.72902,1.37133,1.37146,0.68596,0.68606,20.3768,20.3836,9.9105,9.92,10.2356,10.2432,13.35,13.4
2022-01-13 05:00:00,1.14411,1.14414,114.56,114.565,1.25073,1.2508,0.72812,0.72818,1.37096,1.37107,0.68541,0.6855,20.3774,20.3847,9.9134,9.9217,10.2378,10.2432,13.501,13.549
2022-01-13 06:00:00,1.14385,1.1439,114.618,114.622,1.24985,1.24992,0.72847,0.72854,1.37106,1.37118,0.68566,0.68576,20.3835,20.387,9.9113,9.9159,10.2381,10.2428,13.5383,13.59
2022-01-13 07:00:00,1.14647,1.1465,114.408,114.413,1.2485,1.24858,0.73011,0.73017,1.37318,1.37325,0.68702,0.68708,20.3856,20.3913,9.909,9.9121,10.2226,10.2255,13.5495,13.586
2022-01-13 08:00:00,1.14661,1.14665,114.487,114.492,1.24832,1.2484,0.7305,0.73056,1.37338,1.37348,0.68748,0.68758,20.36979,20.375,9.9104,9.9135,10.2286,10.2307,13.523,13.5575
2022-01-13 09:00:00,1.14712,1.14716,114.534,114.54,1.24819,1.24828,0.73098,0.73103,1.37368,1.37375,0.68801,0.6881,20.3681,20.3734,9.9155,9.9185,10.2348,10.238,13.58,13.60404
2022-01-13 10:00:00,1.14605,1.14609,114.519,114.523,1.24813,1.24821,0.73064,0.73071,1.37428,1.37439,0.6881,0.68815,20.384,20.3878,9.923,9.9261,10.23593,10.23815,13.56796,13.59431
2022-01-13 11:00:00,1.14625,1.14629,114.505,114.51,1.24796,1.24804,0.73001,0.73007,1.3728,1.37283,0.68755,0.68764,20.3768,20.3825,9.9362,9.939,10.2403,10.2425,13.5875,13.5993
2022-01-13 12:00:00,1.14585,1.14587,114.351,114.354,1.24851,1.24859,0.72931,0.72937,1.3714,1.3715,0.68701,0.68713,20.4114,20.416,9.9315,9.93449,10.238,10.239,13.58,13.5865
2022-01-13 13:00:00,1.14719,1.14721,114.278,114.282,1.2461,1.24615,0.73063,0.73065,1.37381,1.3739,0.68838,0.68848,20.358,20.3611,9.92,9.9236,10.216,10.2173,13.5835,13.60095
2022-01-13 14:00:00,1.14737,1.14739,114.306,114.311,1.24601,1.2461,0.73076,0.73082,1.37453,1.37463,0.68871,0.68882,20.3443,20.34981,9.9338,9.9371,10.215,10.2166,13.47495,13.4995
2022-01-13 15:00:00,1.14605,1.14609,114.117,114.122,1.2485,1.24855,0.72985,0.72989,1.37343,1.3735,0.68791,0.68795,20.3647,20.367,9.9407,9.9438,10.2254,10.2279,13.53,13.5395
2022-01-13 16:00:00,1.14651,1.14656,114.052,114.057,1.24815,1.24823,0.72993,0.73,1.37242,1.3725,0.68801,0.68808,20.3565,20.3605,9.9481,9.9524,10.2292,10.231,13.5005,13.56742
2022-01-13 17:00:00,1.14611,1.14615,114.057,114.063,1.24919,1.24927,0.72894,0.729,1.37124,1.3713,0.68756,0.68764,20.3407,20.34476,9.9613,9.9653,10.2322,10.2354,13.5255,13.6115
2022-01-13 18:00:00,1.14583,1.14588,114.135,114.14,1.24886,1.24894,0.72902,0.72908,1.3715,1.37158,0.68727,0.68736,20.31666,20.3213,9.9574,9.9605,10.2289,10.2316,13.5405,13.6195
2022-01-13 19:00:00,1.14615,1.14619,114.066,114.07,1.24877,1.24883,0.72903,0.72908,1.37198,1.372,0.68716,0.68722,20.31,20.3137,9.9625,9.96516,10.2283,10.2306,13.5655,13.6195
2022-01-13 20:00:00,1.14521,1.14524,114.137,114.142,1.25165,1.25172,0.72765,0.7277,1.3703,1.37039,0.68601,0.68609,20.3383,20.3421,9.977,9.9813,10.2355,10.2376,13.543,13.6195
2022-01-13 21:00:00,1.1454,1.14555,114.16,114.237,1.25185,1.2523,0.72805,0.72905,1.37005,1.371,0.68555,0.68675,20.333,20.359,9.98,9.991,10.234,10.2405,13.536,13.65
2022-01-13 23:00:00,1.14564,1.14569,114.116,114.12,1.2508,1.2509,0.72809,0.72816,1.37128,1.37139,0.68607,0.68617,20.3339,20.3399,9.9711,9.9811,10.2273,10.2391,13.5075,13.6917
2022-01-14 00:00:00,1.14562,1.14567,113.921,113.927,1.25159,1.25167,0.72759,0.72767,1.37092,1.37105,0.68583,0.6859,20.342,20.3519,9.9733,9.9845,10.2281,10.2353,13.6,13.64255
2022-01-14 01:00:00,1.14661,1.14663,113.836,113.844,1.25187,1.25195,0.72675,0.72682,1.37119,1.3713,0.68536,0.68545,20.3418,20.3482,9.9745,9.984,10.233,10.2403,13.6,13.65045
2022-01-14 02:00:00,1.14711,1.14715,113.819,113.825,1.2509,1.25098,0.72749,0.72755,1.37243,1.37254,0.68589,0.68599,20.34,20.3465,9.9743,9.9859,10.2349,10.2404,13.5,13.66643
2022-01-14 03:00:00,1.14736,1.1474,113.721,113.727,1.25072,1.2508,0.72745,0.7275,1.37261,1.37273,0.68549,0.68558,20.326,20.3321,9.9727,9.9851,10.2334,10.2406,13.55,13.65691
2022-01-14 04:00:00,1.14735,1.1474,113.739,113.744,1.24999,1.25007,0.72821,0.72828,1.3727,1.37282,0.68596,0.68607,20.3126,20.3196,9.9605,9.9635,10.2351,10.2396,13.5075,13.64488
2022-01-14 05:00:00,1.14787,1.14792,113.719,113.725,1.249,1.24908,0.72865,0.72874,1.37322,1.37333,0.68666,0.68675,20.3007,20.3062,9.9447,9.951,10.2258,10.231,13.5,13.55903
2022-01-14 06:00:00,1.14695,1.147,113.78,113.784,1.24884,1.24892,0.72838,0.72845,1.37287,1.37303,0.6865,0.68655,20.3042,20.3103,9.941,9.9445,10.2229,10.2284,13.4945,13.52
2022-01-14 07:00:00,1.14658,1.1466,113.796,113.8,1.24944,1.24953,0.72812,0.72818,1.37249,1.3726,0.68634,0.68645,20.30809,20.3138,9.9575,9.9612,10.2394,10.2417,13.51497,13.54
2022-01-14 08:00:00,1.14681,1.14686,113.84,113.844,1.24726,1.24737,0.7278,0.72788,1.37329,1.3734,0.68598,0.68608,20.2913,20.2968,9.9535,9.9583,10.25239,10.2548,13.54647,13.56843
2022-01-14 09:00:00,1.1458,1.14585,113.909,113.913,1.24812,1.2482,0.72715,0.72723,1.37341,1.37345,0.68519,0.68529,20.311,20.3161,9.9568,9.9623,10.2603,10.2634,13.55518,13.56988
2022-01-14 10:00:00,1.14565,1.14568,113.885,113.889,1.24899,1.24906,0.72676,0.72682,1.3729,1.37301,0.6851,0.68515,20.3177,20.323,9.948,9.9513,10.2419,10.2442,13.53807,13.55353
2022-01-14 11:00:00,1.1452,1.14523,113.885,113.889,1.24878,1.24886,0.72614,0.72621,1.37189,1.372,0.68466,0.68474,20.32487,20.3299,9.95493,9.9576,10.2505,10.2525,13.536,13.53943
2022-01-14 12:00:00,1.14436,1.14439,113.707,113.71,1.25156,1.25166,0.72472,0.72478,1.3709,1.37101,0.68363,0.68374,20.3249,20.3298,9.974,9.977,10.264,10.266,13.53157,13.54853
2022-01-14 13:00:00,1.1438,1.14383,113.572,113.577,1.25267,1.25277,0.72374,0.7238,1.37,1.3701,0.68289,0.683,20.3111,20.3151,9.97678,9.9795,10.2706,10.2733,13.53,13.54628
2022-01-14 14:00:00,1.14418,1.14423,113.7,113.705,1.2511,1.2512,0.72526,0.72532,1.36925,1.36935,0.68343,0.68355,20.305,20.3089,9.9641,9.9683,10.2641,10.2676,13.54,13.56
2022-01-14 15:00:00,1.14331,1.14333,113.792,113.795,1.25427,1.25437,0.7232,0.72325,1.36825,1.36835,0.68198,0.68209,20.3089,20.3135,9.99573,9.9994,10.286,10.2877,13.55,13.57
2022-01-14 16:00:00,1.14141,1.14144,113.908,113.912,1.25464,1.25472,0.72225,0.72232,1.36689,1.36698,0.68085,0.68095,20.31672,20.3195,9.9884,9.9913,10.2832,10.2857,13.45,13.48
2022-01-14 17:00:00,1.14018,1.14023,114.127,114.131,1.25637,1.25645,0.7202,0.72023,1.36555,1.3656,0.67939,0.6795,20.3316,20.335,10.002,10.0063,10.2995,10.302,13.4525,13.5595
2022-01-14 18:00:00,1.14098,1.141,114.114,114.12,1.25632,1.2564,0.72037,0.72043,1.36702,1.36705,0.6799,0.67997,20.3239,20.3288,10.009,10.01191,10.3038,10.3068,13.4905,13.5195
2022-01-14 19:00:00,1.14151,1.14155,114.14,114.144,1.2561,1.25614,0.72078,0.72083,1.36765,1.36771,0.68078,0.68086,20.3134,20.3176,10.0175,10.0208,10.3066,10.3091,13.4505,13.52
2022-01-14 20:00:00,1.14146,1.14151,114.188,114.193,1.25525,1.25534,0.7216,0.72165,1.3679,1.36796,0.68092,0.68101,20.3033,20.3082,10.00189,10.00627,10.3009,10.3041,13.4505,13.5715
2022-01-14 21:00:00,1.1402,1.1417,114.19,114.3,1.25475,1.25615,0.71955,0.72175,1.36525,1.3685,0.67895,0.68155,20.29,20.339,9.976,10.029,10.2915,10.3093,13.451,13.6105
2022-01-17 23:00:00,1.141,1.14103,114.572,114.578,1.25159,1.25167,0.72109,0.72117,1.3647,1.36483,0.67956,0.67967,20.2893,20.2984,9.94,9.951,10.2801,10.3005,13.43,13.468
2022-01-18 00:00:00,1.14186,1.14191,114.53,114.535,1.25007,1.25014,0.72187,0.72195,1.3658,1.3659,0.68015,0.68027,20.283,20.2913,9.94,9.9474,10.2792,10.2883,13.43,13.468
2022-01-18 01:00:00,1.14188,1.14191,114.472,114.477,1.24905,1.24913,0.72251,0.72258,1.36585,1.36599,0.68059,0.68068,20.28,20.2871,9.9365,9.943,10.2792,10.289,13.43,13.468
2022-01-18 02:00:00,1.14184,1.14188,114.755,114.76,1.24888,1.24896,0.72215,0.7222,1.3655,1.36562,0.68044,0.68055,20.281,20.2865,9.9321,9.9366,10.283,10.2916,13.43,13.468
2022-01-18 03:00:00,1.13922,1.13927,114.975,114.98,1.25282,1.25289,0.71858,0.71865,1.3628,1.36293,0.67711,0.67716,20.3326,20.3385,9.9401,9.955,10.2917,10.3006,13.43,13.468
2022-01-18 04:00:00,1.14012,1.14017,114.854,114.859,1.25171,1.25179,0.71943,0.7195,1.36388,1.364,0.67791,0.67799,20.3177,20.3259,9.9537,9.9679,10.2927,10.2994,13.43,13.468
2022-01-18 05:00:00,1.13969,1.13973,114.813,114.819,1.25177,1.25185,0.71913,0.71921,1.3634,1.3635,0.67742,0.67752,20.3289,20.337,9.9605,9.9671,10.2951,10.3,13.44,13.4725
2022-01-18 06:00:00,1.14012,1.14014,114.868,114.875,1.25046,1.25054,0.72021,0.72028,1.36398,1.36414,0.67835,0.67843,20.3252,20.3296,9.9588,9.9658,10.2894,10.2948,13.511,13.5335
2022-01-18 07:00:00,1.1397,1.13975,114.874,114.878,1.25011,1.25018,0.72022,0.72028,1.3644,1.3645,0.67826,0.67832,20.3351,20.34,9.97,9.9715,10.3,10.3015,13.50307,13.519
2022-01-18 08:00:00,1.13946,1.13951,114.706,114.711,1.25087,1.25094,0.71945,0.71951,1.36434,1.36445,0.67725,0.67737,20.3597,20.365,10.0039,10.0075,10.3232,10.3268,13.526,13.53393
2022-01-18 09:00:00,1.13948,1.13951,114.662,114.668,1.25243,1.25253,0.71886,0.71891,1.36258,1.36267,0.67716,0.67727,20.3872,20.39265,10.0036,10.0115,10.32494,10.32768,13.54,13.54843
2022-01-18 10:00:00,1.13901,1.13903,114.741,114.748,1.25151,1.25159,0.71855,0.71861,1.36128,1.36135,0.67703,0.6771,20.3913,20.3969,9.9764,9.9794,10.30975,10.3119,13.531,13.53673
2022-01-18 11:00:00,1.13864,1.13866,114.688,114.692,1.25007,1.25015,0.7186,0.71868,1.36023,1.36035,0.67742,0.6775,20.3778,20.3833,9.97302,9.97589,10.3143,10.3166,13.552,13.5625
2022-01-18 12:00:00,1.13817,1.1382,114.627,114.635,1.25095,1.25102,0.7187,0.71876,1.35898,1.3591,0.67747,0.67755,20.3475,20.35136,9.959,9.9595,10.3152,10.318,13.585,13.5919
2022-01-18 13:00:00,1.1378,1.13784,114.623,114.628,1.25073,1.25081,0.71875,0.7188,1.3599,1.36,0.67798,0.67806,20.3139,20.3192,9.95,9.9533,10.3185,10.3209,13.5805,13.595
2022-01-18 14:00:00,1.13668,1.13672,114.522,114.527,1.25146,1.2515,0.7185,0.71855,1.35893,1.35903,0.67724,0.67734,20.3703,20.3762,9.982,9.985,10.3329,10.33538,13.609,13.64
2022-01-18 15:00:00,1.1343,1.13433,114.548,114.55,1.25279,1.25289,0.7188,0.71886,1.3582,1.35824,0.67709,0.67718,20.3778,20.3819,9.9775,9.9791,10.3275,10.329,13.615,13.64339
2022-01-18 16:00:00,1.13343,1.13345,114.596,114.602,1.25371,1.2538,0.71873,0.71879,1.35863,1.35873,0.67688,0.67696,20.3811,20.3852,9.97284,9.9759,10.3387,10.341,13.615,13.6495
2022-01-18 17:00:00,1.13224,1.13228,114.59,114.594,1.25556,1.25566,0.71741,0.71747,1.3577,1.3578,0.67568,0.67577,20.41763,20.4224,9.9836,9.98685,10.3474,10.3507,13.5505,13.579
2022-01-18 18:00:00,1.13272,1.13274,114.611,114.617,1.25399,1.25407,0.71798,0.71804,1.35857,1.35866,0.6763,0.67637,20.4288,20.433,9.9815,9.9852,10.3527,10.3555,13.5565,13.57934
